	coll_lecture	sentence	reflection	sentiment
1955	2	So verlockend es auch ist, sich dazu hinreißen zu lassen, alles schön zu machen.	0	4
2076	2	All die bekannten Autoren wie J.K.Rowling und David Walliams und Julia Donaldson sind fantastisch, verstehen Sie mich nicht falsch, aber ich sage nur, dass es genauso erfüllend sein kann, Kinder alten Texten wie zum Beispiel Peter Pan, Shakespeares Stücken und Alice im Wunderland auszusetzen.	0	4
3275	2	"Den Begriff ""Irrenhaus"" würde ich allerdings nicht verwenden."	0	2
532	2	Es ist wichtig, dass meine Rechenfertigkeiten auf einem hohen Niveau bleiben, damit ich Kinder unterstützen und unterrichten kann Rechenfertigkeiten	1	3
921	2	Alle SchülerInnen, mit Ausnahme von Kevin, erfüllten die Lernziele und waren in der Lage, die wichtigsten Faktoren zu beschreiben, die die Bevölkerungsentwicklung und die Notwendigkeit, mehr Wohnungen zu bauen, beeinflussen.	1	3
421	2	Ich werde auch dieses SMARTe Ziel verwenden, um sicherzustellen, dass ich realistisch bin:	1	4
321	2	Ich bin der Meinung, dass das Curriculum for Excellence Schritte in die richtige Richtung unternommen hat, indem es die Interessen der Kinder stärker in den Mittelpunkt stellt.	1	4
877	2	Die GTC Scotland haben dieses Risiko erkannt und schlagen daher vor:	0	3
3211	2	Ich hoffe, dass dies das Selbstvertrauen der Kinder stärkt und es ihnen ermöglicht, die Schlüsselelemente einer wissenschaftlichen Untersuchung zu begreifen.	1	4
3240	2	"Es gab nur eine Aufgabe, die zu einer schlechteren Note führte, als ich gehofft hatte, aber nachdem ich dies mit dem Prüfer besprochen hatte, war ich zufrieden, dass ich ""am Rande"" meiner Wunschnote war und ich konnte sehen, wie ich meine Arbeit in Zukunft verbessern konnte.  "	1	2
3374	2	Nützliches Feedback ist sehr effektiv, um das Selbstwertgefühl zu steigern, was die Schüler dann dazu anspornen kann, erfolgreich zu sein und die Ziele innerhalb der Klasse zu erreichen.	1	4
3160	2	Als Lehrerin hoffe ich, dass ich in der Lage sein werde, Geschichten angemessen Zeit und Raum zu widmen - um meinen Kindern zu zeigen, wie sehr ich das Lesen und ein gutes Buch schätze.	1	4
2838	2	Diese reflektierenden Praktiker sind die wertvollsten Praktiker, da sie ihre Reflexion nutzen können, um sie in ihrem Beruf zu unterstützen.	1	4
2003	2	"Die Idee, dass einige Lehrer ein Ein-Wort-Feedback (""Befriedigend"") erhalten, steht im Zusammenhang mit meinen früheren Gedanken über eine Note, die ohne Erklärung bedeutungslos ist."	1	3
198	2	Sie können buchstäblich alles tun, was sie wollen.	0	3
2	0	Tatsächlich hatte ich einige Schwierigkeiten mit der Transformation meiner optimierten Ordnerstruktur für ein geeignetes (unbiased) Trainingset in das .arff-Format (v.a., da der entsprechende Python-Skript auf französisch ist und ich kein Französisch kann). 	1	2
122	2	Einige Leser mögen fragen, warum Latein, aber ich frage, warum irgendeine Sprache?	1	3
105	0	Hat meine Wahrnehmung bezüglich meiner Kompetenzen nicht verändert.	0	3
9	1	woran wir immernoch arbeiten.	0	2
2296	2	Es gibt eine klare Verbindung zwischen der Erforschung der Praxis und CLPL (Career Long Professional Learning), wie es auf der Website von Education Scotland heißt:	1	3
695	2	"Ähnlich wie bei Ärzten können Lehrer nicht halbherzig arbeiten oder gar einen ""schlechten Tag"" haben, da dies potenziell irreversible Auswirkungen auf die Schüler haben könnte. "	1	3
1894	2	Ich muss die Vorstellung beiseite schieben, dass ich nicht gut in Mathe bin und mich daran erinnern, dass ich durch harte Arbeit und viel Übung in der Vergangenheit in der Lage war, mit einigen ziemlich komplexen Ideen fertig zu werden.	1	3
2075	2	Die Jungs gingen alle aus dem Stück und diskutierten über den Inhalt, die Musik, das Schauspiel und die Inszenierung, was meiner Meinung nach zeigt, dass die Jugend von heute die Schönheit alter Schriften und traditioneller Handlungsstränge wirklich zu schätzen weiß.	1	4
2	2	Natürlich ist mir klar, dass dies mit der Zeit einfacher wird, und auch, wenn ich für eine Klasse mit echten Kindern plane, und nicht wie bisher nur hypothetisch.	1	4
1061	2	Aber als jemand, der in einem Bildungssystem und größtenteils in einer Gesellschaft aufgewachsen ist, die bis zum nächsten Test lehrt und großen Wert auf akademische Leistungen legt, kann es manchmal schwer sein, Resilienz in mir selbst zu erkennen.	1	2
1843	2	Am Dienstag war es ein normaler Unterrichtstag, an dem ich den Großteil des Tages mit den Pre-Prep-Kindern und dem Personal verbrachte.	0	3
3077	2	Ich persönlich denke, dass mir die Arbeit mit jüngeren Kindern und das Sprechen mit ihnen viel natürlicher vorkommt als die Arbeit mit älteren Kindern (hoffentlich werde ich nicht eines Besseren belehrt...) und ich bin sehr gespannt darauf, mich in die Arbeit zu stürzen und alle Spiele zu spielen, die sich die Kinder ausdenken können!	1	4
709	2	Sie weist darauf hin, dass Benchmarking und Statistiken, die für jeden zugänglich sind, der sie sehen möchte, zusätzlichen Druck auf die LehrerInnen ausüben, da sie verglichen und nach ihrer Fähigkeit bewertet werden, ihre SchülerInnen zum Bestehen von Tests zu bringen.	1	3
66	1	Das grobe schnell zu begreifen und damit gut umzugehen habe ich davor schon erwartet, nur die feinen Details bereiteten mir relativ große Schwierigkeiten was mir vorher nicht voll bewusst war.	1	2
2792	2	Viele von uns in meinem Kurs würden zugeben, dass wir uns weniger zutrauen, Mathematik, Naturwissenschaften oder IKT zu unterrichten... aber wir würden nicht im Traum daran denken, diese Fächer zu meiden!	1	2
2128	2	"Es war wirklich interessant und gab mir einige fantastische Ideen, die ich in Zukunft gerne in die Praxis umsetzen würde, und hob einige wichtige Punkte hervor, wie z.B. Kinder zu kennzeichnen, den Kindern Herausforderungen zu geben, die geeignet sind, aber nicht in der ""Panikzone"" liegen und wie wichtig Scheitern für Kinder ist, damit sie daraus lernen können."	1	4
1072	2	Wie viel Energie bin ich bereit, in jede Situation zu investieren und wie nährt oder erschöpft das mein Wohlbefinden?	1	3
3226	2	" 1. mich weiterhin in zusätzliche Aktivitäten und Möglichkeiten einzubringen (angefangen damit, ein ""Buddy"" für die neuen MA1's zu sein.)"	0	3
774	2	Mir fiel kein einziges positives weibliches Rollenmodell ein, das sich in den Medien mit Naturwissenschaften oder Mathematik beschäftigt, denn um ganz ehrlich zu sein, glaube ich nicht, dass es welche gibt, die in der Öffentlichkeit bekannt gemacht werden, weil sie nicht das Interesse bekommen, wie es die Kardashians, Sängerinnen und Schauspielerinnen tun.	1	2
2626	2	Es gab sogar einen Vortrag für die Kinder, bei dem sie Kleidung anprobieren und sie mit aktueller Kleidung für eisiges Wetter vergleichen konnten.  Ich reite auf einem Kamel in Ägypten.	0	3
42	1	Die Probleme fingen mit der Auswertung an.	1	2
1770	2	Er untersuchte Kinder, die an einer Art Darmerkrankung litten, von der er annahm, dass sie mit Autismus in Verbindung stehen könnte.	0	3
952	2	Es waren nicht nur die Worte und Melodien der Lieder, die bei diesem Kind mitschwangen, sondern auch das Gefühl von Vertrautheit und Freiheit, das es beim Singen verspürte - ein emotionales Ventil, das auf andere Weise nicht wiedergegeben werden konnte.	0	4
3243	2	Ich hatte das Gefühl, dass der Inhalt und die Vermittlung etwas mehr auf diejenigen ausgerichtet waren, die einen naturwissenschaftlichen Hintergrund haben als ich (ich habe seit der High School nichts mehr mit Naturwissenschaften zu tun - und das ist 14 Jahre her!). 	1	3
1300	2	Die Zahlen in diesem Artikel deuten darauf hin, dass Lehrer zwar anerkennen, dass Technologie einen positiven Einfluss auf das Lehren und Lernen haben kann, dass aber der Grad der Ablenkung ein großes Problem darstellt.	1	2
1656	2	Ich habe das Gefühl, dass Mathematik ein großer Teil unseres Alltags ist und wir nicht genug darüber nachdenken.	1	3
2575	2	"Resilienz beschreibt die Fähigkeit, von Schwierigkeiten ""zurückzuschlagen""."	0	3
428	2	Rechtzeitig: Ich bin zuversichtlich, dass ich mein Ziel vor dem Ende dieses Moduls erreichen kann.	1	4
3296	2	Zu den Prinzipien gehören:  Verstärkung des Verhaltens durch Verstärkung	0	3
2141	2	Mein Stundenplan steht jetzt fest und ich werde fast jede Woche die gleichen Dinge tun.	0	3
1364	2	Dies ermutigt Mitarbeiter und Schüler, von den Kulturen und Traditionen der anderen zu lernen und gab mir die Möglichkeit, ganz ich selbst zu sein.	1	4
944	2	Sie hat Macht.	0	4
2095	2	Der Geschichtslehrplan für die allgemeine Aufnahmeprüfung beinhaltet Medieval Realms: Britain 1066 - 1485, The Making of the United Kingdom: 1485 - 1750, Britain and Empire: 1750 - 1914, wo sie Themen wie den Schwarzen Tod, Heinrich VII, den amerikanischen Unabhängigkeitskrieg, den Siebenjährigen Krieg und den englischen Bürgerkrieg behandeln müssen.	0	3
988	2	Nicht nur, wenn Sie über die Stärken anderer sprechen, sondern auch, wenn Sie über sich selbst sprechen, um anderen diese positive Sprache vorleben zu können	0	3
1307	2	Wir wissen, dass Kinder am meisten lernen, wenn sie engagiert und interessiert sind.	0	4
3348	2	Ich bin jedoch nicht damit einverstanden, eine ungefähre Altersskala anzugeben.	1	2
860	2	Das haben wir also alles gemacht, aber was haben wir dabei eigentlich gelernt?	1	3
681	2	"Alle kreierten wunderbare ""Eiskreationen"" mit Bildern und Wörtern auf jeder Schaufel."	0	3
1359	2	"Da ich normalerweise so selbstbewusst auftrete, wurde ich übermäßig kritisch mir selbst gegenüber, weil ich nicht mehr ""ich selbst"" war, und kämpfte damit, meine lebhafte Persönlichkeit so sehr in die Erfahrung einzubringen, wie ich gehofft hatte - ein perfektes Beispiel dafür, wie zu viel Denken der Kreativität im Weg stehen kann!"	1	2
3253	2	Einer der Ratschläge war, Dinge auszuprobieren und experimentell zu sein, denn jetzt ist die Zeit, Dinge auszuprobieren!	0	3
3134	2	Es kann ihnen auch helfen, darüber nachzudenken, was sie in dieser Situation tun könnten.	1	3
861	2	Nun, wir lernten etwas über die Sicherheit im Klassenzimmer und warum es wichtig ist, den Kindern die Sicherheit im Vorfeld beizubringen.	1	3
50	0	Bis zu diesem Zeitpunkt habe ich viel neues gelernt, was mich sehr begeistert, und viel gelesen - in diesem Bezug bin ich also selbstbewusster geworden. 	1	5
2686	2	Sicherlich können Sie mit etwas Besserem als das aufwarten?	0	2
103	0	Vielleicht wird sich das zu einem späteren Zeitpunkt ändern.	0	3
2907	2	Es ist eine Chance, zur Ruhe zu kommen, zu entspannen und sich in einer anderen Welt zu verlieren.	1	4
386	2	In der frühen Kindheit haben Kinder ein hohes Selbstwertgefühl, da sie noch nicht begonnen haben, sich mit anderen zu vergleichen und nichts hatten, was sie zurückgeworfen hat.	1	3
2361	2	Den meisten von ihnen ging es gut, sie brauchten im Großen und Ganzen nur wenig Hilfe von mir, aber es war trotzdem interessant, durch den Raum zu gehen und zu beobachten, wie die Jungen ihre Fragen lösen, vor allem wenn man bedenkt, dass ich in den kommenden Wochen viel mehr mit dieser Klasse arbeiten werde, um die Naturwissenschaften und Mathematik zu unterrichten.	1	4
2640	2	Dieser Bereich kann hier gefunden werden.	0	3
1700	2	Ein Bereich meiner Persönlichkeit, der nicht zu der MBTI-Einschätzung zu passen scheint, ist, dass ich keine Angst habe, meine Meinungen und Ideen in einer Gruppe zu äußern.	1	3
1622	2	Mathe ist mehr als das Auge sieht	0	3
463	2	Während meines Studiums ist es wichtig, dass ich mit meinen Kommilitonen zusammenarbeiten und sie unterstützen kann, um sicherzustellen, dass jeder das Beste aus seiner Zeit an der Universität herausholt.	1	4
1592	2	Mir gefällt auch die Betonung von Kommunikation und Reflexion, da dies wichtige Teile des Lernens sind, die manchmal im täglichen Lehren und Lernen verloren gehen können.	1	4
717	2	sie sollte stattdessen versuchen, jedes einzelne Kind zu unterstützen, während sie auf alle Probleme oder potenziellen Herausforderungen achtet.	1	3
3214	2	Als ich über meinen eigenen Wissenschaftsunterricht nachdachte, fand ich es interessant, etwas über den konstruktivistischen Ansatz zu erfahren.	1	4
1950	2	Die Entwicklung dieser guten Beziehungen zwischen Elternhaus und Schule ist von entscheidender Bedeutung, wenn es darum geht, was das Beste für diese Kinder ist.	1	3
23	1	Ich habe heute zwar ein paar schöne Vorträge gehört, aber auch dabei gelernt, dass wir vielleicht noch etwas besser die Studenten auf Vorträge vorbereiten müssten. 	1	2
1762	2	Analyse eines Beispiels, bei dem ein Mangel an wissenschaftlichen Kenntnissen zu ungenauen Medienberichten geführt hat.	0	3
115	2	Ich habe einen Blick auf die Website der Association for Latin Teaching geworfen, wo es eine Liste aller Schulen gibt, die Latein als Fach anbieten, und die staatlichen Schulen sind sicherlich in der Minderheit.	0	3
950	2	Sam verbrachte jeden Tag damit, überall zu singen; unter der Dusche, auf der Straße, mitten im Supermarkt, was auch immer!	0	3
558	2	Schauen Sie sich ein ähnliches Video wie dieses oder einen Clip von The Great British Bake Off? an.	0	3
1741	2	Dies zeigte mir, dass die Kirche zu einem bestimmten Zeitpunkt ein sehr wichtiger Teil des Lebens für die Menschen war, die hier lebten.	1	3
3487	2	Dieses Lernen geschieht auf eine lustige, aktive und spielerische Art und Weise, die mich an die Kreisspiele erinnert, die ich mit meinen Vorschulkindern in der Kita verwenden könnte.	1	4
2416	2	Ich kann nicht glauben, dass es nur noch 2 Wochen im Praktikum sind, ich habe die Zeit meines Lebens und möchte für immer bleiben!	0	4
2836	2	Reflektierende Lehrer sind wichtig, da sie die Fähigkeit haben, darüber nachzudenken, was in ihrem Unterricht passiert ist, sowohl was gut als auch was nicht gut gelaufen ist, so dass sie dann Lösungen finden können, um ihren Unterricht in Zukunft zu verbessern.	1	4
2338	2	Es gibt auch die Möglichkeit, größere Themenbereiche einzeln zu betrachten, z. B. nur Artikel zum Thema Wissenschaft.  	0	3
533	2	Obwohl ich im Rechnen und bei Zahlenproblemen kompetent bin, finde ich, dass mir in diesem Bereich das Selbstvertrauen fehlt.	1	2
3150	2	"Ich würde einen ""Erzähltisch"" mit Puppen oder Requisiten aus der Geschichte einrichten, damit die Kinder Rollenspiele machen oder die Geschichte in einer kleinen Welt nachspielen können."	1	3
209	2	Das ist eine der wenigen Regeln in der Waldschule, zu denen auch gehört, dass man die Grenzen nicht überschreitet und beim Klettern auf einen Baum darauf achtet, dass die Äste so groß sind wie die Handgelenke der Kinder und dass es beim Klettern immer drei Berührungspunkte gibt, egal ob zwei Füße, eine Hand oder ein Fuß, zwei Hände usw.	0	3
1160	2	"Darüber hinaus wurde ich für meine Leistungen anerkannt, aber nicht als ""hochbegabt"" abgestempelt, was für mich in meiner Entwicklung extrem wichtig war."	1	5
2529	2	Ich bin fasziniert von der Idee der Khan Academy, Brain Rush und dem umgedrehten Klassenzimmer und würde sie gerne in einer echten Klasse in Aktion sehen.	1	4
93	1	Generell nehme ich vermutlich leider nicht sehr viel für meine Zukunft mit, aber wer weiß. 	1	2
2988	2	Ich erstelle einen Plan von 2 A4-Seiten 	0	3
2924	2	Ich kann mein Verständnis für Werte wie Fürsorge, Teilen, Fairness, Gleichheit und Liebe zeigen.	1	4
100	0	schwierig zu sagen	0	3
1330	2	An diesem Punkt meiner beruflichen Entwicklung habe ich viel über die Vorteile nachgedacht, die es mit sich bringt, wenn man den Kindern erlaubt, ihr eigenes Lernen in die Hand zu nehmen und ihnen Gelegenheiten bietet, Fähigkeiten zu erlernen, die in anderen Aspekten ihres Lebens übertragbar sein werden.	1	3
51	0	Das Gelernte hat einen starken Praxisbezug, da ich mich nach dem Studium in diese Richtung weiterentwickeln möchte. 	1	5
30	1	Wir haben viel gelernt.	0	4
2710	2	Kinder müssen die phonologische Bewusstheit nicht in der frühen Kindheit erlernen, sie können sie bereits im Kindergarten und in den ersten Jahren lernen.	0	3
1968	2	Statt eines traditionellen Lehrerpultes wählte ich einen Nierentisch, damit ich mit kleinen Gruppen von Kindern arbeiten kann.	1	3
248	2	Ich werde mein Bestes tun, um Störungen herum zu improvisieren, um sie zu lösen und die Chance zu minimieren, dass sie wieder auftreten.	1	3
1506	2	"Ich war an diesem Tag in Bering, wo die Aufführung des ganzen Hauses ""Boys That Sing"" von Viola Beach war."	0	3
2286	2	Es mag einfach sein zu denken, dass ein Student, sobald er seine Lehrerausbildung abgeschlossen hat (sei es ein vierjähriges Studium oder ein intensives PDGE-Jahr), alles gelernt hat, was er wissen muss, und einfach an den Arbeitsplatz gehen und sein Lernen in die Praxis umsetzen muss.	1	3
