	coll_lecture	sentence	reflection	sentiment
532	2	Es ist wichtig, dass meine Rechenfertigkeiten auf einem hohen Niveau bleiben, damit ich Kinder unterstützen und unterrichten kann Rechenfertigkeiten	1	3
921	2	Mit Ausnahme von Kevin erfüllten alle Schüler die Lernziele und waren in der Lage, die wichtigsten Faktoren zu beschreiben, die das Bevölkerungswachstum und die Notwendigkeit, mehr Wohnungen zu bauen, beeinflussen.	1	3
421	2	Ich werde auch dieses SMART-Ziel verwenden, um sicherzustellen, dass ich realistisch bin:	1	4
321	2	Ich glaube, dass der Lehrplan für Exzellenz Schritte in die richtige Richtung unternommen hat, indem er sich mehr auf die Interessen der Kinder konzentriert.	1	4
877	2	Die GTC Scotland haben dieses Risiko erkannt und schlagen daher vor:	0	3
3211	2	Ich hoffe, dass dies das Selbstvertrauen der Kinder stärkt und es ihnen ermöglicht, die Schlüsselelemente einer wissenschaftlichen Untersuchung zu begreifen.	1	4
3240	2	"Es gab nur eine Aufgabe, die zu einer schlechteren Note führte, als ich erhofft hatte, aber nachdem ich dies mit dem Prüfer besprochen hatte, war ich zufrieden, dass ich ""am Rande"" meiner angestrebten Note lag, und ich konnte sehen, wie ich meine Arbeit in Zukunft verbessern könnte."	1	2
3374	2	Nützliches Feedback ist sehr effektiv, um das Selbstwertgefühl zu steigern, was wiederum die SchülerInnen anspornen kann, erfolgreich zu sein und ihre Ziele innerhalb der Klasse zu erreichen.	1	4
3160	2	Als Lehrerin hoffe ich, dass ich in der Lage sein werde, Geschichten angemessen Zeit und Raum zu widmen - um meinen Kindern zu zeigen, wie sehr ich das Lesen und ein gutes Buch schätze.	1	4
2838	2	Diese reflektierenden Praktiker sind die wertvollsten Praktiker, weil sie ihre Reflexion nutzen können, um sich in ihrem Beruf zu helfen.	1	4
2003	2	"Der Gedanke, dass manche Lehrer nur ein Wort (""befriedigend"") als Rückmeldung erhalten, hängt mit meinen früheren Überlegungen zusammen, dass eine Note ohne Erklärung bedeutungslos ist."	1	3
198	2	Sie können buchstäblich alles tun, was sie wollen.	0	3
2	0	Tatsächlich hatte ich einige Schwierigkeiten mit der Transformation meiner optimierten Ordnerstruktur für ein geeignetes (unbiased) Trainingsset in das .arff-Format (zumal das entsprechende Python-Skript auf Französisch ist und ich kein Französisch kann).	1	2
122	2	Einige Leser mögen fragen, warum Latein, aber ich frage, warum überhaupt eine Sprache?	1	3
105	0	Hat meine Wahrnehmung bezüglich meiner Kompetenzen nicht verändert.	0	3
9	1	an denen wir noch arbeiten.	0	2
2296	2	Wie auf der Website von Education Scotland zu lesen ist, besteht ein klarer Zusammenhang zwischen der Erforschung der Praxis und CLPL (Career Long Professional Learning):	1	3
695	2	"Ähnlich wie Ärzte können auch Lehrer nicht halbherzig arbeiten oder gar einen ""schlechten Tag"" haben, da dies möglicherweise irreversible Auswirkungen auf die Schüler haben könnte."	1	3
1894	2	Ich muss die Vorstellung beiseite schieben, dass ich nicht gut in Mathe bin, und mich daran erinnern, dass ich durch harte Arbeit und viel Übung in der Vergangenheit in der Lage war, mit einigen ziemlich komplexen Ideen umzugehen.	1	3
2075	2	Die Jungen diskutierten nach dem Stück über den Inhalt, die Musik, das Schauspiel und die Inszenierung, was meiner Meinung nach zeigt, dass die Jugend von heute die Schönheit alter Schriften und traditioneller Geschichten wirklich zu schätzen weiß.	1	4
2	2	Natürlich ist mir klar, dass dies mit der Zeit einfacher wird, und auch, wenn ich für eine Klasse mit echten Kindern plane und nicht nur hypothetisch, wie ich es bisher getan habe.	1	4
1061	2	Aber als jemand, der in einem Bildungssystem und größtenteils in einer Gesellschaft aufgewachsen ist, die bis zum nächsten Test lehrt und großen Wert auf akademische Leistungen legt, fällt es mir manchmal schwer, Resilienz bei mir selbst zu erkennen.	1	2
1843	2	Am Dienstag war es ein ganz normaler Schultag, an dem ich den größten Teil des Tages mit den Vorschulkindern und dem Personal verbrachte.	0	3
3077	2	Ich persönlich glaube, dass mir die Arbeit mit jüngeren Kindern und der Umgang mit ihnen viel leichter fällt als die Arbeit mit älteren Kindern (ich hoffe, dass ich nicht eines Besseren belehrt werde...), und ich freue mich sehr darauf, mich auf all die Spiele einzulassen, die sich die Kinder ausdenken können!	1	4
709	2	Sie weist darauf hin, dass Benchmarking und Statistiken, die für jeden zugänglich sind, der sie einsehen möchte, zusätzlichen Druck auf LehrerInnen ausüben, da sie verglichen und danach beurteilt werden, ob sie ihre SchülerInnen dazu bringen können, Tests zu bestehen.	1	3
66	1	Ich hatte erwartet, dass ich die groben Züge schnell erfassen und gut handhaben kann, aber die feineren Details bereiteten mir relativ große Schwierigkeiten, was mir vorher nicht ganz bewusst war.	1	2
2792	2	Viele von uns in meiner Klasse würden zugeben, dass wir uns weniger zutrauen, Mathematik, Naturwissenschaften oder IKT zu unterrichten...., aber wir würden nicht im Traum daran denken, diese Fächer zu meiden!	1	2
2128	2	"Es war wirklich interessant und hat mir einige fantastische Ideen gegeben, die ich in Zukunft umsetzen möchte. Dabei wurden einige wichtige Punkte hervorgehoben, wie z. B. die Benotung von Kindern, das Stellen von Herausforderungen, die für Kinder geeignet sind, sich aber nicht in der ""Panikzone"" befinden, und wie wichtig es für Kinder ist, aus Fehlern zu lernen."	1	4
1072	2	Wie viel Energie bin ich bereit, in jede Situation zu investieren, und wie nährt oder erschöpft das mein Wohlbefinden?	1	3
3226	2	"1. mich weiterhin in zusätzliche Aktivitäten und Möglichkeiten einzubringen (angefangen damit, ein ""Buddy"" für die neuen MA1 zu sein)."	0	3
774	2	Mir fiel kein einziges positives weibliches Vorbild ein, das sich in den Medien mit Naturwissenschaften oder Mathematik beschäftigt, denn um ganz ehrlich zu sein, glaube ich nicht, dass es welche gibt, die in der Öffentlichkeit stehen, weil sie nicht das Interesse auf sich ziehen wie die Kardashians, Sängerinnen und Schauspielerinnen.	1	2
2626	2	Es gab sogar eine Präsentation, bei der die Kinder Kleidung anprobieren und mit aktueller Kleidung für kaltes Wetter vergleichen konnten.	0	3
42	1	Die Probleme begannen mit der Bewertung.	1	2
1770	2	Er untersuchte Kinder, die an einer Darmerkrankung litten, von der er annahm, dass sie mit Autismus in Verbindung stehen könnte.	0	3
952	2	Es waren nicht nur die Texte und Melodien der Lieder, die bei diesem Kind Anklang fanden, sondern auch das Gefühl von Vertrautheit und Freiheit, das er beim Singen empfand - ein emotionales Ventil, das sich auf keine andere Weise wiedergeben ließ.	0	4
3243	2	Ich hatte das Gefühl, dass der Inhalt und die Durchführung des Kurses mehr auf diejenigen ausgerichtet waren, die einen naturwissenschaftlichen Hintergrund haben als ich (ich habe seit der High School kein naturwissenschaftliches Fach mehr belegt - und das ist 14 Jahre her!)	1	3
1300	2	Die Zahlen in diesem Artikel deuten darauf hin, dass die Lehrer zwar anerkennen, dass die Technologie positive Auswirkungen auf das Lehren und Lernen haben kann, dass aber der Grad der Ablenkung ein großes Problem darstellt.	1	2
1656	2	Ich habe das Gefühl, dass Mathe ein wichtiger Bestandteil unseres Alltags ist und wir nicht genug darüber nachdenken.	1	3
2575	2	"Resilienz beschreibt die Fähigkeit, sich von Schwierigkeiten ""zu erholen""."	0	3
428	2	Pünktlich: Ich bin zuversichtlich, dass ich mein Ziel bis zum Ende dieses Moduls erreichen kann.	1	4
3296	2	Zu den Prinzipien gehören:  Verstärkung des Verhaltens durch Verstärkung.	0	3
2141	2	Mein Zeitplan steht jetzt fest, und ich werde fast jede Woche die gleichen Dinge tun.	0	3
1364	2	Dies ermutigt das Personal und die Schüler, von den Kulturen und Traditionen der anderen zu lernen, und gab mir die Möglichkeit, ich selbst zu sein.	1	4
944	2	Sie hat Macht.	0	4
2095	2	Das Geschichtscurriculum für die Aufnahmeprüfung umfasst Mittelalterliche Reiche: Britain 1066 - 1485, The Making of the United Kingdom: 1485 - 1750, Britain and Empire: 1750 - 1914, wo sie Themen wie den Schwarzen Tod, Heinrich VII, den amerikanischen Unabhängigkeitskrieg, den Siebenjährigen Krieg und den englischen Bürgerkrieg behandeln müssen.	0	3
988	2	Nicht nur, wenn Sie über die Stärken anderer sprechen, sondern auch, wenn Sie über sich selbst sprechen, so dass Sie anderen diese positive Sprache vorleben können.	0	3
1307	2	Wir wissen, dass Kinder am meisten lernen, wenn sie engagiert und interessiert sind.	0	4
3348	2	Ich bin jedoch nicht damit einverstanden, eine ungefähre Altersskala anzugeben.	1	2
860	2	All das haben wir also gemacht, aber was haben wir dabei eigentlich gelernt?	1	3
681	2	"Alle haben wunderbare ""Eiskreationen"" mit Bildern und Worten auf jeder Kugel geschaffen."	0	3
1359	2	"Da ich normalerweise sehr selbstbewusst bin, kritisierte ich mich übermäßig, weil ich nicht ""ich selbst"" war, und hatte Mühe, meine lebendige Persönlichkeit so sehr in die Erfahrung einzubringen, wie ich es mir erhofft hatte - ein perfektes Beispiel dafür, wie zu viel Denken der Kreativität im Weg stehen kann!"	1	2
3253	2	Einer der Ratschläge war, Dinge auszuprobieren und experimentell zu sein, denn jetzt ist die Zeit, Dinge auszuprobieren!	0	3
3134	2	Es kann ihnen auch helfen, darüber nachzudenken, was sie in dieser Situation tun könnten.	1	3
861	2	Nun, wir haben etwas über die Sicherheit im Klassenzimmer gelernt und darüber, warum es wichtig ist, den Kindern das Thema Sicherheit schon im Vorfeld beizubringen.	1	3
50	0	Bis zu diesem Zeitpunkt habe ich eine Menge neuer Dinge gelernt, die mich sehr begeistern, und viel gelesen - in dieser Hinsicht bin ich also selbstbewusster geworden.	1	5
2686	2	Sicherlich fällt Ihnen noch etwas Besseres ein, als das?	0	2
103	0	Vielleicht wird sich das zu einem späteren Zeitpunkt ändern.	0	3
2907	2	Es ist eine Gelegenheit, zur Ruhe zu kommen, sich zu entspannen und sich in einer anderen Welt zu verlieren.	1	4
386	2	In der frühen Kindheit haben Kinder ein hohes Selbstwertgefühl, weil sie noch nicht damit begonnen haben, sich mit anderen zu vergleichen, und weil sie noch nichts erlebt haben, was sie zurückwerfen könnte.	1	3
2361	2	Die meisten von ihnen machten ihre Sache gut und brauchten insgesamt nur wenig Hilfe von mir, aber es war trotzdem interessant, durch den Raum zu gehen und die Jungen beim Lösen ihrer Fragen zu beobachten, vor allem, wenn man bedenkt, dass ich in den kommenden Wochen viel mehr mit dieser Klasse arbeiten werde, um Naturwissenschaften und Mathematik zu unterrichten.	1	4
2640	2	Dieser Bereich ist hier zu finden.	0	3
1700	2	Ein Bereich meiner Persönlichkeit, der nicht zur MBTI-Bewertung zu passen scheint, ist, dass ich mich nicht scheue, meine Meinungen und Ideen in einer Gruppe zu äußern.	1	3
1622	2	Mathematik ist mehr als das, was man sieht	0	3
463	2	Während meines Studiums ist es mir wichtig, mit meinen Kommilitonen zusammenzuarbeiten und sie zu unterstützen, um sicherzustellen, dass jeder das Beste aus seiner Zeit an der Universität herausholen kann.	1	4
1592	2	Mir gefällt auch, dass der Schwerpunkt auf Kommunikation und Reflexion liegt, da dies wichtige Bestandteile des Lernens sind, die im täglichen Lehr- und Lernalltag manchmal untergehen können.	1	4
717	2	Sie sollte stattdessen versuchen, jedes einzelne Kind zu unterstützen und dabei auf Probleme oder mögliche Herausforderungen achten.	1	3
3214	2	Als ich über meinen eigenen naturwissenschaftlichen Unterricht nachdachte, fand ich es interessant, etwas über den konstruktivistischen Ansatz zu erfahren.	1	4
1950	2	Die Entwicklung dieser guten Beziehungen zwischen Elternhaus und Schule ist entscheidend für die Entscheidung, was für diese Kinder am besten ist.	1	3
23	1	Ich habe heute einige schöne Vorträge gehört, aber auch gelernt, dass wir die Studenten vielleicht besser auf Vorträge vorbereiten sollten.	1	2
1762	2	Analysieren Sie ein Beispiel, bei dem mangelnde wissenschaftliche Kenntnisse zu ungenauen Medienberichten geführt haben.	0	3
115	2	Ich habe einen Blick auf die Website der Association for Latin Teaching geworfen, wo es eine Liste aller Schulen gibt, die Latein als Fach anbieten, und die staatlichen Schulen sind sicherlich in der Minderheit.	0	3
950	2	Sam hat jeden Tag überall gesungen: unter der Dusche, auf der Straße, mitten im Supermarkt, einfach überall!	0	3
558	2	Schauen Sie sich ein ähnliches Video wie dieses an oder einen Clip von The Great British Bake Off?	0	3
1741	2	Dies zeigte mir, dass die Kirche zu einem bestimmten Zeitpunkt ein sehr wichtiger Teil des Lebens der Menschen war, die hier lebten.	1	3
3487	2	Dieses Lernen geschieht auf eine lustige, aktive und spielerische Art und Weise, die mich an die Kreisspiele erinnert, die ich mit meinen Vorschulkindern in der Kindertagesstätte durchführen könnte.	1	4
2416	2	Ich kann gar nicht glauben, dass es nur noch 2 Wochen bis zum Ende des Praktikums sind, ich habe die beste Zeit meines Lebens und möchte am liebsten für immer bleiben!	0	4
2836	2	Reflektierende Lehrerinnen und Lehrer sind wichtig, weil sie die Fähigkeit haben, über die Geschehnisse in ihrem Klassenzimmer nachzudenken, sowohl über das, was gut als auch über das, was nicht gut gelaufen ist, so dass sie dann Lösungen finden können, um ihren Unterricht in Zukunft zu verbessern.	1	4
2338	2	Es gibt auch die Möglichkeit, sich größere Themenbereiche einzeln anzusehen, z. B. nur Artikel über Wissenschaft.	0	3
533	2	Ich bin zwar kompetent im Umgang mit Zahlen und Zahlenproblemen, aber mir fehlt es an Selbstvertrauen in diesem Bereich.	1	2
3150	2	"Ich würde einen ""Erzähltisch"" mit Puppen oder Requisiten aus der Geschichte aufstellen, damit die Kinder ein Rollenspiel machen oder die Geschichte in einer kleinen Welt nachspielen können."	1	3
209	2	Dies ist eine der wenigen Regeln in der Waldschule, zu denen auch gehört, dass keine Grenzen überschritten werden und dass beim Klettern auf einen Baum die Äste so groß sind wie die Handgelenke der Kinder und dass beim Klettern immer drei Berührungspunkte vorhanden sind, sei es zwei Füße, eine Hand oder ein Fuß, zwei Hände, usw.	0	3
1160	2	"Außerdem wurde ich für meine Leistungen anerkannt, aber nicht als ""hochbegabt"" abgestempelt, was für meine Entwicklung sehr wichtig war."	1	5
2529	2	Ich bin fasziniert von der Idee der Khan Academy, Brain Rush und dem umgedrehten Klassenzimmer und würde sie gerne in einer echten Klasse in Aktion sehen.	1	4
93	1	Im Großen und Ganzen werde ich wahrscheinlich nicht sehr viel für meine Zukunft mitnehmen, leider, aber wer weiß.	1	2
2988	2	Ich erstelle einen Plan von 2 A4-Seiten.	0	3
2924	2	Ich bin in der Lage, mein Verständnis von Werten wie Fürsorge, Teilen, Fairness, Gleichheit und Liebe zu demonstrieren.	1	4
100	0	schwer zu sagen	0	3
1330	2	An diesem Punkt meiner beruflichen Entwicklung habe ich viel über die Vorteile nachgedacht, die es mit sich bringt, wenn man Kindern die Möglichkeit gibt, ihr Lernen selbst in die Hand zu nehmen, und ihnen Gelegenheiten bietet, Fähigkeiten zu erlernen, die sie in anderen Bereichen ihres Lebens anwenden können.	1	3
51	0	Das Gelernte hat einen starken Praxisbezug, da ich mich nach dem Studium in diese Richtung weiterentwickeln möchte.	1	5
30	1	Wir haben eine Menge gelernt.	0	4
2710	2	Kinder müssen die phonologische Bewusstheit nicht in der frühen Kindheit erlernen, sondern können sie bereits im Kindergarten und in den ersten Schuljahren erlernen.	0	3
1968	2	Anstelle eines traditionellen Lehrerpults wählte ich einen Nierentisch, damit ich mit kleinen Gruppen von Kindern arbeiten kann.	1	3
248	2	Ich werde mein Bestes tun, um Störungen zu umgehen, um sie zu lösen und die Wahrscheinlichkeit zu minimieren, dass sie wieder auftreten.	1	3
1506	2	"Ich war an diesem Tag in Bering, wo das ganze Haus ""Boys That Sing"" von Viola Beach aufführte."	0	3
2286	2	Es ist leicht zu glauben, dass ein Student nach Abschluss seiner Lehrerausbildung (sei es ein vierjähriges Studium oder ein intensives PDGE-Jahr) alles gelernt hat, was er wissen muss, und dass er nur noch an seinen Arbeitsplatz gehen und das Gelernte in die Praxis umsetzen muss.	1	3
2354	2	Mein Tag endete mit einer naturwissenschaftlichen Unterrichtsstunde, die eine der einzigen Stunden ist, die die Viertklässler erhalten, bevor ich sie in Naturwissenschaften unterrichte.	0	3
3519	2	"Sie hatten Musik aus verschiedenen Jahrzehnten gelernt, angefangen mit ""Hound Dog"" von Elvis, dann ""Love me do"" von den Beatles und jetzt Bob Marleys ""3 Little Birds""."	0	3
278	2	Dann diskutierten sie darüber, wofür diese Religionen alle stehen: Liebe und Frieden.	0	3
